type;account.name;listing.usableAreas;listing.totalAreas;listing.title;listing.description;listing.createdAt;listing.updatedAt;listing.floors;listing.parkingSpaces;listing.address.zipCode;listing.address.street;listing.address.neighborhood;listing.address.streetNumber;listing.suites;listing.bathrooms;listing.bedrooms;listing.pricingInfo.salePrice;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.publicationType;listing.unitTypes;listing.unitSubTypes;listing.usageTypes;listing.amenities;listing.address.point.lat;listing.pricingInfo.businessType;listing.address.zone;listing.acceptExchange;listing.subtitle;account.licenseNumber;listing.pricingInfo.price;listing.unitFloor;listing.address.point.lon;listing.preview;listing.listingType;listing.address.point.source;listing.propertyType;listing.unitsOnTheFloor;listing.isInactive;listing.externalId;listing.pricingInfo.isRent;listing.address.state;listing.address.precision;listing.pricingInfo.isSale;listing.legacyId;listing.pricingInfo.businessLabel;listing.address.country;listing.address.level;listing.advertiserId;listing.link;listing.portal;listing.id;listing.businessTypeContext;listing.displayAddressType;listing.address.city;listing.address.confidence;listing.pricingInfo.period;listing.pricingInfo.rentalTotalPrice;listing.pricingInfo.rentalPrice;imvl_type;listing.pool;listing.sauna;listing.backyard;listing.garden;listing.barbgrill;listing.partyhall;listing.tenniscourt;listing.sportcourt;listing.bathtub;listing.soundproofing;listing.fireplace;listing.gym;listing.hottub;listing.furnished;listing.guestpark;listing.playground;listing.mountainview
superPremium;LIV3 IMOBILIÁRIA BOUTIQUE;276;276;Cobertura totalmente reformada na quadra da praia do Leblon.;Cobertura totalmente reformada na quadra da praia do Leblon. São 276m² super bem distribuidos em primeiro pavimento com sala ampla com vista para o mar, são três suítes, copa-cozinha com marcenaria planejada, lavabo, área de serviço e dependências completas. No segundo pavimento sala com vista para o mar, lavabo, área externa com espaço gourmet e uma piscina com jardim vertical e iluminação indireta. Para mais comodidade a cobertura conta com 2 vagas de garagem na escritura. Agende já sua visita e venha morar no Leblon! Um bairro cheio de estilo e coisas bacanas para fazer, o Leblon é aquele cantinho, entre o Morro Dois Irmãos e Ipanema, que todo mundo ama! Repleta de belezas naturais, a Praia do Leblon começa no Jardim de Alah e vai até os penhascos da Av. Niemeyer. Mesmo sendo mais calmo que os bairros vizinhos, o Leblon é conhecido por seus restaurantes elegantes e boates que ficam abertas até de manhã (Baixo Leblon). Lojas de grife e mansões ensolaradas completam o charme do local. Esse bairro possui as estações de metrô Antero de Quental e Jardim de Alah, Clubes como o Clube Monte Líbano, Paissandu Atlético Clube, Clube de Regatas do Flamengo e Associação Atlética Banco do Brasil (AABB), Condomínios como a Selva de Pedra e Jardim Pernambuco, Shopping Leblon e Shopping Rio Design, Teatro Leblon, e o conhecido Colégio Santo Agostinho. Acesse agora mais ofertas no site da LIV3 Imobiliária Boutique. O valor do imóvel poderá ser alterado sem aviso prévio.<br>-Cod:LICO30092 -Rev.16Mai;2023-03-01T21:44:48.985Z;2023-05-17T03:32:32.378Z;5;2;22430060;Avenida Afrânio de Melo Franco;Leblon;;3;5;3;12.000.000;2.254;5.500;SUPER_PREMIUM;PENTHOUSE;;RESIDENTIAL;AIR_CONDITIONING|KITCHEN|INTERCOM|ELEVATOR|GOURMET_BALCONY;;RENTAL_SALE;Zona Sul;False;Cobertura para alugar e comprar em;;40.000;0;;False;USED;;UNIT;0;False;LICO30092;True;Rio de Janeiro;ROOFTOP;True;;Alugar/Comprar;BR;STREET;5b38e97d-cc7e-2eb4-7d16-512270eddf22;/imovel/venda-cobertura-3-quartos-com-ar-condicionado-leblon-zona-sul-rio-de-janeiro-rj-276m2-id-2616005700/;GRUPOZAP;2616005700;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;45.500;40.000;cobertura;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
superPremium;Lena Macedo;150;150;Cobertura Duplex com 150 m2, sao 2 Salas, com 3 quartos suite reversivel dep, 2 vagas na Baixo Gávea;Condomínio com total infra estrutura frente a PUC (baixo gavea) Salão de Festa, playgrounds interno e externo, academia, churrasqueira, quadra poliesportiva. Parque Gaivotas Gavea.<br>COBERTURA DUPLEX LATERAL/FUNDOS<br>1° Piso: Sala Varanda, circulação, 02 quartos com armários, (síntese será entregue novo).<br>Banheiro Social completo, Box blindex novo(armário avulso trocado).<br>Copa cozinha com armários, área de serviço. Suíte de empregada boa. <br>ESCADA CARACOL de acesso ao Segundo Piso. PINTURA e Sinteco FEITOS!!<br>Salão amplo/Suíte(Pode voltar a ser quarto suíte basta puxar a parede retrátil sanfona de pvc branca). Banheiro antigo completo. Piso todo granito. Paredes internas espelhadas com Bar, e as paredes externas em L com esquadrias em alumínio.<br> Terraço em L, com vista para o Cristo. E Piscina maravilhosa com cascata Leão.<br>Vista Cristo e Pedras da Gavea.<br>02 vagas na garagem. Garagista.;2022-07-08T18:28:25.937Z;2023-03-18T08:56:55.635Z;;2;22451070;Rua Vice-Governador Rúbens Berardo;Gávea;;1;2;3;;670;2.000;SUPER_PREMIUM;PENTHOUSE;;RESIDENTIAL;;;RENTAL;Zona Sul;False;Cobertura para alugar em;036622-F-RJ;6.500;12;;False;USED;;UNIT;0;False;395;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;391dd2f7-6a3e-7815-d7d7-cf289db68f41;/imovel/aluguel-cobertura-3-quartos-gavea-zona-sul-rio-de-janeiro-rj-150m2-id-2570638858/;GRUPOZAP;2570638858;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;8.500;6.500;cobertura;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
superPremium;JACOMINO IMOVEIS LTDA;150;150;Cobertura Duplex para Locação em Rio de Janeiro, Recreio dos Bandeirantes, 3 dormitórios, 1 suíte, 3;CONDOMINIO WONDERFULL RESIDENCIAL COBERTURA DUPLEX MOBILIADA FINAMENTE DECORADA POR ARQUITETO <br> <br> 3 quartos sendo 2 suítes 150 M2. <br> <br> Deslumbrante Cobertura Duplex Finamente Decorada por Arquiteto com Requinte e Sofisticação e Altíssimo Padrão com Materiais Nobres. <br> <br> No Primeiro Pavimento contamos com um salão em 2 Ambientes integrado a Varanda com fechamento por cortina de vidro e cortina rolon automatizada, Cozinha Americana com bancada em Mármore Nero equipada com cooktop por indução, forno, forno de microondas, geladeira, integrada com a varanda todos com materiais de primeiríssima qualidade e repleta de armários. 2 Quartos, 1 Suíte equipada com chuveiro e sistema de som por bluetooth nos dois banheiros, banheiro social. <br> <br> Segundo Pavimento composto por 1 Quarto com armários e box com chuveiro duplo com acesso a piscina aquecida revestida em pedra Hijau e Hitam importadas da Ásia. Amplo terraço com área Gourmet com bancada em Mármore Nero, churrasqueira, forno a lenha bancada com pia e cooktop, mesa de apoio com 5 cadeiras, espreguiçadeiras para área molhada da piscina, geladeira e fechamento com pergolado e ventilador de teto com iluminação em led e sistema de som. Área para guarda de objetos e lavabo. <br> <br> Condomínio com total Infraestrutura de lazer com piscina, academia, sala de spinning, sauna, churrasqueiras quadra poliesportiva e de vôlei de areia, aulas natação, judô e jiu jitsu, segurança e portaria 24hs e serviço de ônibus para moradores.;2023-05-03T02:15:58.981Z;2023-05-17T13:40:15.338Z;;2;22790671;Rua Silvia Pozzano;Recreio Dos Bandeirantes;;1;3;3;;397;1.700;SUPER_PREMIUM;PENTHOUSE;;RESIDENTIAL;KITCHEN|GYM|BARBECUE_GRILL|GOURMET_SPACE|POOL|SPORTS_COURT|SAUNA;-23.006102;RENTAL;Zona Oeste;False;Cobertura para alugar em;;9.900;0;-43.482437;False;USED;GOOGLE;UNIT;0;False;COBWONDLO_2-2269472;True;Rio de Janeiro;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;f22f8d59-93a5-7d74-9acc-269642a3a462;/imovel/aluguel-cobertura-3-quartos-com-piscina-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-150m2-id-2629802657/;GRUPOZAP;2629802657;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;11.600;9.900;cobertura;True;True;False;False;True;False;False;True;False;False;False;True;False;False;False;False;False
;METHODUS IMOBILIÁRIA;113;113;Cobertura para aluguel possui 113 metros quadrados com 3 quartos em Pechincha - Rio de Janeiro - RJ;A cobertura no bairro Pechincha possui 113 metros quadrados com 3 quartos sendo 1 suite e 4 banheiros<br>Possui área de fitness, salão de festas, área de recreação infantil, espaço gourmet.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina, praticar diversos esportes na quadra poliesportiva.Está em um condomínio protegido por grades.<br>Churrasqueira para você aproveitar nos momentos de descontração.<br>Elevador que garante o transporte das suas malas e compras.;2023-05-15T16:53:29.991Z;2023-05-15T18:56:17.712Z;;2;22743051;Estrada Pau-ferro;Pechincha;250;1;4;3;;290;785;STANDARD;APARTMENT;PENTHOUSE;RESIDENTIAL;CONCIERGE_24H|GATED_COMMUNITY|ELECTRONIC_GATE|GYM|POOL|SPORTS_COURT|PARTY_HALL|GAMES_ROOM|PLAYGROUND|SAUNA|GOURMET_SPACE|BARBECUE_GRILL|DISABLED_ACCESS|ELEVATOR|BICYCLES_PLACE|PETS_ALLOWED|GOURMET_BALCONY;-22.926881;RENTAL;Zona Oeste;False;Cobertura para alugar em;;2.975;6;-43.348507;False;USED;GOOGLE;UNIT;0;False;002206;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;924fc587-066f-1b5e-3ce6-883ca5c2e1c5;/imovel/aluguel-cobertura-3-quartos-com-piscina-pechincha-zona-oeste-rio-de-janeiro-rj-113m2-id-2632465574/;GRUPOZAP;2632465574;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;3.760;2.975;cobertura;True;True;False;False;True;True;False;True;False;False;False;True;False;False;False;True;False
premium;INNOVE IMÓVEIS E SEGUROS;190;190;RECREIO - LINDA COBERTURA 190M² - PRÓXIMO PRAIA - POSTO 9 - GLEBA A - 3 SUÍTES - ARMÁRIOS - 3 VAGAS;RECREIO - LINDA COBERTURA 190M² - PRÓXIMO PRAIA - POSTO 9 - GLEBA A - 3 SUÍTES - ARMÁRIOS - CLOSET - 3 VAGAS - OPORTUNIDADE - AGENDE SUA VISITA...<br><br>A cobertura no bairro Recreio dos Bandeirantes tem 190 metros quadrados com 3 quartos sendo 3 suites e 3 banheirosEncontra-se em um condomínio protegido por muros.;2023-05-15T19:17:59.057Z;2023-05-15T19:18:22.083Z;3;3;22790022;Rua Raul da Cunha Ribeiro;Recreio Dos Bandeirantes;;3;3;3;;595;1.225;PREMIUM;APARTMENT;PENTHOUSE;RESIDENTIAL;ELECTRONIC_GATE|GATED_COMMUNITY;;RENTAL;Zona Oeste;False;Cobertura para alugar em;36402-F-RJ;5.500;3;;False;USED;;UNIT;2;False;COBRACURI-AL;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;17015f08-ee56-f14b-646b-060c367e7899;/imovel/aluguel-cobertura-3-quartos-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-190m2-id-2632492856/;GRUPOZAP;2632492856;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;6.725;5.500;cobertura;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;METHODUS IMOBILIÁRIA;113;113;Cobertura para aluguel possui 113 metros quadrados com 3 quartos em Pechincha - Rio de Janeiro - RJ;A cobertura no bairro Pechincha possui 113 metros quadrados com 3 quartos sendo 1 suite e 4 banheiros<br>Possui espaço gourmet, playground, salão para festas e eventos.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina.Elevador que garante o transporte das suas malas e compras.<br>Churrasqueira para você aproveitar nos momentos de descontração.<br>Encontra-se em um condomínio protegido por muros.;2023-05-16T17:00:39.857Z;2023-05-16T17:11:26.999Z;;2;22743051;Estrada Pau-ferro;Pechincha;250;1;4;3;;290;867;STANDARD;APARTMENT;PENTHOUSE;RESIDENTIAL;SAUNA|DISABLED_ACCESS|BICYCLES_PLACE|ELEVATOR|GOURMET_SPACE|BARBECUE_GRILL|PLAYGROUND|POOL|GAMES_ROOM|PARTY_HALL|ELECTRONIC_GATE|GATED_COMMUNITY|CONCIERGE_24H|GOURMET_BALCONY|PETS_ALLOWED;-22.926881;RENTAL;Zona Oeste;False;Cobertura para alugar em;;2.975;6;-43.348507;False;USED;GOOGLE;UNIT;0;False;002207;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;924fc587-066f-1b5e-3ce6-883ca5c2e1c5;/imovel/aluguel-cobertura-3-quartos-com-piscina-pechincha-zona-oeste-rio-de-janeiro-rj-113m2-id-2632718968/;GRUPOZAP;2632718968;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;3.842;2.975;cobertura;True;True;False;False;True;True;False;False;False;False;False;False;False;False;False;True;False
;OITAVO;180;;Cobertura para aluguel possui 180 metros quadrados com 3 quartos em Glória - Macaé - RJ;Excelente cobertura duplex, com 3 quartos sendo 3 suítes, sala de estar, sala de tv, varanda ampla, mobiliada, cozinha com modulados, dependência de empregada, 2 vagas de garagem, área de lazer com piscina.<br>Vai lhe possibilitar curtir os dias mais quentes na piscina. Elevador para mais praticidade no dia-a-dia.<br>Churrasqueira para você aproveitar nos momentos de descontração.;2023-05-12T13:41:48.256Z;2023-05-12T13:41:50.202Z;;2;27933180;Alameda Castro Alves;Glória;;3;4;3;;;780;STANDARD;APARTMENT;PENTHOUSE;RESIDENTIAL;ELEVATOR|BARBECUE_GRILL|POOL|ELECTRONIC_GATE|GATED_COMMUNITY;;RENTAL;Bairros;False;Cobertura para alugar em;;3.800;0;;False;USED;;UNIT;0;False;CO0509;True;Rio de Janeiro;APPROXIMATE;False;;Alugar;BR;STREET;138e4d27-a85c-a5ba-f9b5-a15748f2204a;/imovel/aluguel-cobertura-3-quartos-com-piscina-gloria-macae-rj-180m2-id-2631921297/;GRUPOZAP;2631921297;RENTAL;STREET;Macaé;VALID_STREET;mês;4.580;3.800;cobertura;True;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
;FASE 4 IMÓVEIS;154;217;RESENDE - Cobertura - Vila Julieta;Cobertura com 2 pavimentos - FRENTE<br><br>1º Pavimento - 3 suítes (com sacada) e sala ampla <br><br>2º Pavimento - Cozinha planejada (com cooktop, coifa, forno embutido e micro-ondas), banheiro social, sala, área de serviços, área externa com ducha e vista para serra.<br><br>Condomínio oferece portaria eletrônica, 2 elevadores, salão de festas.;2023-05-16T23:03:16.090Z;2023-05-16T23:03:18.625Z;;2;27521000;;Vila Julieta;;3;4;3;;100;675;STANDARD;PENTHOUSE;;RESIDENTIAL;PARTY_HALL|BALCONY|SERVICE_AREA;;RENTAL;Bairros;False;Cobertura para alugar em;005031-J-RJ;2.800;0;;False;USED;;UNIT;0;False;2988;True;Rio de Janeiro;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;05309b33-c829-a082-5650-2655e222d241;/imovel/aluguel-cobertura-3-quartos-com-salao-de-festas-vila-julieta-resende-rj-154m2-id-2632769582/;GRUPOZAP;2632769582;RENTAL;NEIGHBORHOOD;Resende;VALID_STREET;mês;3.475;2.800;cobertura;False;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False
premium;QuintoAndar Aluguel;135;135;Apartamento para Aluguel - Recreio, 3 Quartos, 135 m2;Apartamento para Aluguel - Recreio, 3 Quartos, 135 m2. Sobre o imóvel: <br><br>Valores:<br>- Aluguel: 3100<br>- Condomínio: 997<br>- IPTU: 169<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-RJ J7575;2023-05-16T12:11:13.970Z;2023-05-16T12:11:15.369Z;;2;22790704;Avenida das Américas;Recreio Dos Bandeirantes;;2;3;3;;169;997;PREMIUM;PENTHOUSE;;RESIDENTIAL;GYM|AIR_CONDITIONING|GARAGE|POOL|PLAYGROUND|SPORTS_COURT|PARTY_HALL|GOURMET_BALCONY|SAUNA;;RENTAL;Zona Oeste;False;Cobertura para alugar em;24344-J-SP;3.100;0;;False;USED;;UNIT;0;False;894066853;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-cobertura-3-quartos-com-piscina-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-135m2-id-2632653371/;GRUPOZAP;2632653371;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;4.097;3.100;cobertura;True;True;False;False;False;True;False;True;False;False;False;True;False;False;False;True;False
;ZONA SUL ADMINISTRADORA DE BENS LTDA - EPP;149;149;Cobertura duplex para aluguel com 149 metros quadrados e 3 quartos em Vila Isabel - Rio de Janeiro;Ótima cobertura, com excelente vista, ventilação natural, sol da manhã e composta por ampla sala, varanda, 3 quartos, sendo um suíte, banheiro social, ampla cozinha, dependência completa e duas vagas de garagem. Ótima localização, próximo à diversos polos gastronômicos, farmácias, supermercados, comércios em geral, rápido e fácil acesso para transportes públicos e privados. Aceitamos depósito caução (3x o valor somente do aluguel) ou fiador com imóvel no município do Rio de Janeiro, entre em contato conosco e agende uma visita ao imóvel.;2023-05-12T17:39:07.231Z;2023-05-12T18:14:21.667Z;6;2;20550220;Rua Jorge Rudge;Vila Isabel;131;1;2;3;;110;1.100;STANDARD;APARTMENT;PENTHOUSE|DUPLEX;RESIDENTIAL;DISABLED_ACCESS|ELEVATOR|GYM|PARTY_HALL|GATED_COMMUNITY|CONCIERGE_24H|NEAR_ACCESS_ROADS|NEAR_SCHOOL|NEAR_SHOPPING_CENTER|NEAR_HOSPITAL|NEAR_PUBLIC_TRANSPORT|SECURITY_24_HOURS|BALCONY|INTERNET_ACCESS|INTEGRATED_ENVIRONMENTS|SERVICE_AREA|BUILTIN_WARDROBE|BEDROOM_WARDROBE|KITCHEN_CABINETS|SERVICE_BATHROOM|BLINDEX_BOX|GAS_SHOWER|LARGE_KITCHEN|EMPLOYEE_DEPENDENCY|INTERCOM|LARGE_WINDOW|ALUMINUM_WINDOW|SERVICE_ROOM|NATURAL_VENTILATION|PANORAMIC_VIEW|PETS_ALLOWED;-22.91128;RENTAL;Zona Norte;False;Cobertura para alugar em;002221-J-RJ;3.000;7;-43.240558;False;USED;GOOGLE;UNIT;6;False;905;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;5697a26d-1b80-9999-2227-ff590fefa4e2;/imovel/aluguel-cobertura-3-quartos-com-academia-vila-isabel-zona-norte-rio-de-janeiro-rj-149m2-id-2631951064/;GRUPOZAP;2631951064;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;4.100;3.000;cobertura;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False
