type;account.name;listing.usableAreas;listing.totalAreas;listing.title;listing.description;listing.createdAt;listing.updatedAt;listing.floors;listing.parkingSpaces;listing.address.zipCode;listing.address.street;listing.address.neighborhood;listing.address.streetNumber;listing.suites;listing.bathrooms;listing.bedrooms;listing.pricingInfo.salePrice;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.publicationType;listing.unitTypes;listing.unitSubTypes;listing.usageTypes;listing.amenities;listing.address.point.lat;listing.pricingInfo.businessType;listing.address.zone;listing.acceptExchange;listing.subtitle;account.licenseNumber;listing.pricingInfo.price;listing.unitFloor;listing.address.point.lon;listing.preview;listing.listingType;listing.address.point.source;listing.propertyType;listing.unitsOnTheFloor;listing.isInactive;listing.externalId;listing.pricingInfo.isRent;listing.address.state;listing.address.precision;listing.pricingInfo.isSale;listing.legacyId;listing.pricingInfo.businessLabel;listing.address.country;listing.address.level;listing.advertiserId;listing.link;listing.portal;listing.id;listing.businessTypeContext;listing.displayAddressType;listing.address.city;listing.address.confidence;listing.pricingInfo.period;listing.pricingInfo.rentalTotalPrice;listing.pricingInfo.rentalPrice;imvl_type;listing.pool;listing.sauna;listing.backyard;listing.garden;listing.barbgrill;listing.partyhall;listing.tenniscourt;listing.sportcourt;listing.bathtub;listing.soundproofing;listing.fireplace;listing.gym;listing.hottub;listing.furnished;listing.guestpark;listing.playground;listing.mountainview
superPremium;Petro Imóveis;350;1500;Casa com 4 quartos e terreno plano ao lado do Parque Cremerie;Casa com terreno plano ao lado do Parque Cremerie,, rua sem saída tipo condomínio, terreno de aproximadamente 1000 m² planos e gramado, constando de uma construção com sala em 2 ambientes com lareira e varanda, sala de jantar, lavabo, ampla cozinha com armário, sala íntima, banheiro social, 04 quartos sendo 01 suíte, armário em 3 quartos e 2 quartos com varanda, salão multiuso no sótão habitável. Garagem para vários carros cobertos, área gourmet com fogão e forno à lenha com churrasqueira. Ainda tem um apartamento de sala com cozinha americana e 1 quarto. <br>No casa de aluguel, será retirado o carpete e será colocado um piso novo.;2023-03-13T16:53:08.121Z;2023-05-11T18:36:29.713Z;;10;25645480;Rua Majestoso Cremerie;Quitandinha;1;1;3;4;990.000;;;SUPER_PREMIUM;HOME;;RESIDENTIAL;GOURMET_SPACE|BARBECUE_GRILL|PARKING;-22.537419;SALE_RENTAL;Bairros;False;Casa para comprar e alugar em;2952-J-RJ;990.000;0;-43.206926;False;USED;GOOGLE;UNIT;0;False;1852;True;Rio de Janeiro;RANGE_INTERPOLATED;True;;Comprar/Alugar;BR;STREET;142b1740-d188-7e93-d7cf-4deb4e5093d5;/imovel/venda-casa-4-quartos-com-churrasqueira-quitandinha-petropolis-rj-350m2-id-2618376155/;GRUPOZAP;2618376155;SALE;ALL;Petrópolis;VALID_STREET;mês;;3.900;casas;False;False;False;False;True;False;False;False;False;False;False;False;False;False;False;False;False
superPremium;MV Casal Broker;437;437;Casa para Locação em Teresópolis, Albuquerque, 4 dormitórios, 3 suítes, 4 banheiros, 2 vagas;Excelente casa toda mobiliada para locação, em condomínio no bairro de Albuquerque, Teresópolis/Rj <br> Composta por sala em dois ambientes com sofá, painel e Tv, mesa com cadeiras, moveis de madeira de demolição, sem contar com a maravilhosa vista panorâmica, 3 quartos, sendo 3 suítes com ar condicionado, camas com colchão, roupeiro e cômoda de madeira de demolição, um salão de vidro que pode ser revertido em mais um quarto, lavabo, banheiro social, cozinha com geladeira duplex, fogão com, coifa, micro ondas, purificador de água, e uma área gourmet aconchegante com churrasqueira, frízer, geladeira, piscina. <br> Condomínio com total segurança e lazer completo. . <br> <br> <br> - Características: Ar Condicionado, Móveis Planejados, <br> <br> - Cômodos: Área de Serviço, Copa, Cozinha, Despensa, Escritório, <br> <br> - Proximidades: Bares e Restaurantes, Escola, Farmácia, Supermercado,;2023-04-29T04:59:41.194Z;2023-05-25T12:04:51.029Z;;2;25976810;Estrada Isaías Vidal;Albuquerque;85;3;4;4;;200;500;SUPER_PREMIUM;HOME;;RESIDENTIAL;KITCHEN|FURNISHED|BARBECUE_GRILL|GOURMET_SPACE|POOL|GATED_COMMUNITY|AIR_CONDITIONING;-22.385569;RENTAL;Bairros;False;Casa para alugar em;85961-F-RJ;4.300;0;-42.910782;False;USED;GOOGLE;UNIT;0;False;LOC20_1-2822893;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;4e415d84-10f8-fe74-16e3-934c58f55454;/imovel/aluguel-casa-4-quartos-mobiliado-albuquerque-teresopolis-rj-437m2-id-2629196477/;GRUPOZAP;2629196477;RENTAL;ALL;Teresópolis;VALID_STREET;mês;4.800;4.300;casas;True;False;False;False;True;False;False;False;False;False;False;False;False;True;False;False;False
superPremium;Casa Portogalo Imóveis;441;2362;BelíCasa para aluguel com 441 metros quadrados com 5 quartos em Portogalo - Angra dos Reis - RJ;Belíssima Casa Construída dentro do mar disponível para Aluguel dentro do Condomínio Portogalo em Angra dos Reis.<br>05 suítes<br>Sauna<br>Pier<br>Garagem de barco<br>Sala ampla<br>Área gourmet externa<br>lavabo<br>Cozinha gourmet<br>varanda em deck<br>Estilo Maldivas<br>Vista exuberante<br>Lavanderia grande<br>Casa de caseiro<br>06 vagas<br>Projeto do renomado: Cláudio Bernardes<br>Disponível para Aluguel temporada por R$15.000,00 à diária.;2023-05-12T13:53:09.088Z;2023-05-21T12:50:48.787Z;;6;23917010;Condomínio Portogalo;Portogalo;20;5;6;5;;;;SUPER_PREMIUM;HOME;;RESIDENTIAL;GATED_COMMUNITY|CONCIERGE_24H|PETS_ALLOWED|AIR_CONDITIONING|CLOSET|AMERICAN_KITCHEN|FURNISHED|GOURMET_BALCONY;-23.034373;RENTAL;Bairros;False;Casa para alugar em;;15.000;1;-44.197247;False;USED;GOOGLE;UNIT;0;False;PG002108;True;Rio de Janeiro;APPROXIMATE;False;;Alugar;BR;NEIGHBORHOOD;27e1c453-d71b-cd14-7f75-621706d8f73f;/imovel/aluguel-casa-5-quartos-mobiliado-portogalo-angra-dos-reis-rj-441m2-id-2631926768/;GRUPOZAP;2631926768;RENTAL;ALL;Angra dos Reis;VALID_STREET;dia;;15.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
;ARBO IMÓVEIS;150;10;Casa para locação, Retiro, Petrópolis, RJ;Casa para Aluguel, 150m² por 3.200/Mês. Retiro - Petrópolis/RJ <br><br>Encontrar o imóvel dos sonhos nunca foi tão fácil como na parceria entre a Arbo e a Admoby! <br><br>Basta preencher o formulário com nome, telefone e e-mail e enviar. Pronto! Agora o corretor da Admoby entrará em contato para confirmar interesse e agendar uma visita. <br><br>Se quiser reforçar o interesse, é só mandar mensagem para o número anunciado ao lado para ser encaminhado à imobiliária. Lembre-se que o imóvel está sujeito à confirmação de disponibilidade e valores. <br><br>Confira mais sobre o imóvel da Admoby: <br><br>Casa para locação no bairro Retiro. O imóvel possui área externa, garagem, quatro quartos, três banheiros, cozinha.;2023-05-23T00:49:13.010Z;2023-05-23T00:49:15.168Z;;0;25680700;Rua B;Retiro;1234;2;3;4;;;;STANDARD;HOME;;RESIDENTIAL;HEATING|KITCHEN_CABINETS|KITCHEN;-22.476107;RENTAL;Bairros;False;Casa para alugar em;;3.200;0;-43.175927;False;USED;GOOGLE;UNIT;0;False;CA0046_MOBY;True;Rio de Janeiro;APPROXIMATE;False;;Alugar;BR;NEIGHBORHOOD;ac9f84ae-1363-d2aa-1a6d-4adf1631539f;/imovel/aluguel-casa-4-quartos-retiro-petropolis-rj-150m2-id-2634061578/;GRUPOZAP;2634061578;RENTAL;ALL;Petrópolis;VALID_STREET;mês;;3.200;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;ROBERTA OLIVEIRA IMÓVEIS;120;300;Casa para aluguel mobiliada com 4 quartos em Orla 500 (Tamoios) - Cabo Frio - RJ;ALUGO CASA MOBILIADA COM 4 QUARTOS EM UNAMAR-CABO FRIO<br>Localizada no CONDOMINIO ORLA 500<br>COMPOSTA POR:<br> 4 QUARTOS<br> 1 SUITE COM HIDROMASSAGEM<br> BANHEIRO SOCIAL<br> SALA AMPLA<br> COZINHA<br>ÁREA DE SERVIÇO<br>ÁREA GOURMET COMPLETA<br>PISCINA DE ALVENARIA<br> QUINTAL GRAMADO E MUITO AMPLO.<br>3.500,00 MENSAL<br>Link com essa e muitas outras opções no nosso site:<br>robertaoliveiraimoveis.com.br<br>Lembrando que atuamos em Unamar, Rio das Ostras, Buzios e Cabo frio.<br>Nosso Instagram: @robertaoliveira_imoveis;2023-05-23T16:28:53.448Z;2023-05-24T13:44:13.897Z;;2;28929402;Avenida Litorânea;Unamar;22;1;2;4;;;;PREMIUM;HOME;;RESIDENTIAL;FURNISHED|GOURMET_BALCONY;-22.679237;RENTAL;Bairros;False;Casa para alugar em;;3.500;0;-41.996756;False;USED;PUBLISHER;UNIT;0;False;1PTEOI4;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;477dbe27-78bc-ff0b-03be-3ea406102cb3;/imovel/aluguel-casa-4-quartos-mobiliado-unamar-cabo-frio-rj-120m2-id-2634241622/;GRUPOZAP;2634241622;RENTAL;ALL;Cabo Frio;VALID_STREET;mês;;3.500;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False
;VALESCA MAROTTI IMÓVEIS;100;;Casa para aluguel possui com 4 quartos em Nova Suíça - Nova Friburgo - RJ;Aproveite essa oportunidade para você e sua família: more a 5 km do centro em um local tranquilo e arborizado. São duas casas em uma! Casa duplex : primeiro piso possui 2 quartos, sala, cozinha e banheiro. Uma suíte anexa. O segundo piso composto por 2 quartos, sala, cozinha, banheiro e varandão, possui garagem para 3 carros e quintal com churrasqueira e canil Tudo muito arborizado, em local sossegado.;2023-04-10T19:36:15.144Z;2023-04-12T12:34:14.139Z;;3;28605742;;Nova Suiça;;1;2;4;;133;;STANDARD;HOME;;RESIDENTIAL;;;RENTAL;Bairros;False;Casa para alugar em;062695-F-RJ;1.600;0;;False;USED;;UNIT;0;False;CA-0199-23;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;1b2a4e69-ba0d-bbf9-6a97-05705bc2c851;/imovel/aluguel-casa-4-quartos-nova-suica-nova-friburgo-rj-100m2-id-2625172318/;GRUPOZAP;2625172318;RENTAL;NEIGHBORHOOD;Nova Friburgo;VALID_STREET;mês;;1.600;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;Mariana Duarte Pereira Pinto;140;;Casa independente;Excelente casa independente próximo do comércio. O imóvel conta com 3 quartos, sendo uma suíte, sala de estar, sala de jantar, cozinha, dispensa, lavanderia, quintal e uma suite externa. Garagem para 3 carros.<br>Agende sua visita <br>Garantia 3 caucoes;2023-05-22T22:51:53.199Z;2023-05-22T23:13:53.346Z;;3;28953850;;Manguinhos;;2;3;4;;;;PREMIUM;HOME;;RESIDENTIAL;AIR_CONDITIONING|PETS_ALLOWED;;RENTAL;Bairros;False;Casa para alugar em;;4.200;0;;False;USED;;UNIT;0;False;md0014;True;Rio de Janeiro;APPROXIMATE;False;;Alugar;BR;STREET;8268ac48-c376-6e89-a427-b537e500588e;/imovel/aluguel-casa-4-quartos-com-ar-condicionado-manguinhos-armacao-dos-buzios-rj-140m2-id-2634027357/;GRUPOZAP;2634027357;RENTAL;NEIGHBORHOOD;Armação dos Búzios;VALID_STREET;mês;;4.200;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Carvalho Corretora de imóvel;100;;Casa para aluguel com 4 quartos em Santo Agostinho - Volta Redonda - RJ;Excelente casa composta de 2 pavimentos, sendo o 1º: sala, lavabo, copa-cozinha, despensa, quarto, quintal amplo, área de serviço e garagem. 2ª pavimento: 3 quartos, sendo um suíte com closet, sacada e banheiro social.;2023-05-05T14:44:37.363Z;2023-05-05T14:44:42.347Z;;1;27211670;Rua Mil e Quarenta e Três;Santo Agostinho;81;1;2;4;;;;STANDARD;HOME;;RESIDENTIAL;PETS_ALLOWED|CLOSET|AMERICAN_KITCHEN;-22.484881;RENTAL;Bairros;False;Casa para alugar em;;1.800;0;-44.075314;False;USED;GOOGLE;UNIT;0;False;vg180;True;Rio de Janeiro;RANGE_INTERPOLATED;False;;Alugar;BR;STREET;be551daf-536f-4a64-1985-bb902e3136c1;/imovel/aluguel-casa-4-quartos-santo-agostinho-volta-redonda-rj-100m2-id-2630414354/;GRUPOZAP;2630414354;RENTAL;ALL;Volta Redonda;VALID_STREET;mês;;1.800;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Brasil Corretores Associados;100;1;Alugo excelente residência no Bairro Izadora, com 4 quartos, suíte, garagem par;Alugo excelente residência no Bairro Izadora, com 4 quartos, suíte, garagem para 3 carros<br><br>casa maravilhosa 2 andares + terraço coberto<br>cozinha grande<br>lavanderia grande<br>banheiro principal em baixo<br>sala de jantar<br>sala de estar<br>varanda na frente da casa<br>garagem coberta para 3 carros<br>segundo andar: 1 quarto grande com suíte + 3 quartos médio e um banheiro no corredor, varanda fechada com janelas em alumínio, área nos fundos com acesso para o terraço.<br>terraço coberto e chão todo no piso.<br>Valor do aluguel 2.000,00 <br>endereço: Rua Manoel Antão de Paiva nº16<br>bairro em frente ao bairro são Victor na Estrada da Posse<br>excelente localização, bairro muito tranquilo, sossegado, silencioso.<br>a 2 minutos do West Shopping.<br>02 meses de caução.<br>ligue e agende sua visita, avaliamos seu imóvel!!;2023-05-23T12:46:04.597Z;2023-05-24T20:01:26.541Z;3;3;23093710;Rua Manoel Antão de Paiva;Campo Grande;16;1;2;4;;;;STANDARD;HOME;;RESIDENTIAL|COMMERCIAL;;-22.878379;RENTAL;Zona Oeste;False;Casa para alugar em;;2.000;0;-43.532169;False;USED;GOOGLE;UNIT;0;False;2879818;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;dd670833-7d0b-3854-8b2e-62854084ad2c;/imovel/aluguel-casa-4-quartos-campo-grande-zona-oeste-rio-de-janeiro-rj-100m2-id-2634202197/;GRUPOZAP;2634202197;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;2.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;Brasil Corretores Associados;100;1;Alugo excelente residência no Bairro Izadora, com 4 quartos, suíte, garagem par;Alugo excelente residência no Bairro Izadora, com 4 quartos, suíte, garagem para 3 carros<br><br>casa maravilhosa 2 andares + terraço coberto<br>cozinha grande<br>lavanderia grande<br>banheiro principal em baixo<br>sala de jantar<br>sala de estar<br>varanda na frente da casa<br>garagem coberta para 3 carros<br>segundo andar: 1 quarto grande com suíte + 3 quartos médio e um banheiro no corredor, varanda fechada com janelas em alumínio, área nos fundos com acesso para o terraço.<br>terraço coberto e chão todo no piso.<br>Valor do aluguel 2.000,00 <br>endereço: Rua Manoel Antão de Paiva nº16<br>bairro em frente ao bairro são Victor na Estrada da Posse<br>excelente localização, bairro muito tranquilo, sossegado, silencioso.<br>a 2 minutos do West Shopping.<br>02 meses de caução.<br>ligue e agende sua visita.<br>avaliamos seu imóvel, através do contato com Veridiano ( 2 1 ) 9 6 4 6 9 1393.;2023-05-20T00:39:29.556Z;2023-05-25T08:02:27.684Z;3;3;23093710;Rua Manoel Antão de Paiva;Campo Grande;16;1;2;4;;;;STANDARD;HOME;;RESIDENTIAL|COMMERCIAL;;-22.878379;RENTAL;Zona Oeste;False;Casa para alugar em;;2.000;0;-43.532169;False;USED;GOOGLE;UNIT;0;False;2879701;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;dd670833-7d0b-3854-8b2e-62854084ad2c;/imovel/aluguel-casa-4-quartos-campo-grande-zona-oeste-rio-de-janeiro-rj-100m2-id-2633473350/;GRUPOZAP;2633473350;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;;2.000;casas;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
