type;account.name;listing.usableAreas;listing.totalAreas;listing.title;listing.description;listing.createdAt;listing.updatedAt;listing.floors;listing.parkingSpaces;listing.address.zipCode;listing.address.street;listing.address.neighborhood;listing.address.streetNumber;listing.suites;listing.bathrooms;listing.bedrooms;listing.pricingInfo.salePrice;listing.pricingInfo.yearlyIptu;listing.pricingInfo.monthlyCondoFee;listing.publicationType;listing.unitTypes;listing.unitSubTypes;listing.usageTypes;listing.amenities;listing.address.point.lat;listing.pricingInfo.businessType;listing.address.zone;listing.acceptExchange;listing.subtitle;account.licenseNumber;listing.pricingInfo.price;listing.unitFloor;listing.address.point.lon;listing.preview;listing.listingType;listing.address.point.source;listing.propertyType;listing.unitsOnTheFloor;listing.isInactive;listing.externalId;listing.pricingInfo.isRent;listing.address.state;listing.address.precision;listing.pricingInfo.isSale;listing.legacyId;listing.pricingInfo.businessLabel;listing.address.country;listing.address.level;listing.advertiserId;listing.link;listing.portal;listing.id;listing.businessTypeContext;listing.displayAddressType;listing.address.city;listing.address.confidence;listing.pricingInfo.period;listing.pricingInfo.rentalTotalPrice;listing.pricingInfo.rentalPrice;imvl_type;listing.pool;listing.sauna;listing.backyard;listing.garden;listing.barbgrill;listing.partyhall;listing.tenniscourt;listing.sportcourt;listing.bathtub;listing.soundproofing;listing.fireplace;listing.gym;listing.hottub;listing.furnished;listing.guestpark;listing.playground;listing.mountainview
superPremium;M.M Assessoria Imobiliaria Ltda;500;500;Flamengo com 5 quartos;FLAMENGO 500 m² <br>AV. RUI BARBOSA, andar único 500m², indevassado, vista panorâmica da baia de Guanabara, Pão de Açúcar e Cristo, acima das arvores, varandão, 03 salões e jala de jantar separada, 04 banheiros, lavabo, 05 quartos, sendo 2 suĩtes master, muitos armários e closet, ar condicionado, copa, cozinha planejada. Portaria 24 horas, manobrista.<br>2 vagas na garagem <br>SPU 2.796,00 anual<br>MM Assessoria Imobiliária CRECI JURÍDICO 6674. <br>2 1 - 2 2 2 1 - 0 7 6 5 <br>2 1 - 9 9 9 7 7 - 5 1 1 5 | 9 6 9 6 1 - 3 3 4 6;2019-11-12T14:36:44.710Z;2023-05-16T14:50:18.803Z;10;2;22250020;Avenida Rui Barbosa;Flamengo;1;2;2;5;;1.861;6.438;SUPER_PREMIUM;APARTMENT;;RESIDENTIAL;RECEPTION|WATCHMAN|SECURITY_CAMERA|ELEVATOR|BICYCLES_PLACE|DISABLED_ACCESS|GATED_COMMUNITY|ELECTRONIC_GATE|CONCIERGE_24H|BALCONY|INTEGRATED_ENVIRONMENTS|FULL_FLOOR|SERVICE_AREA|BUILTIN_WARDROBE|BEDROOM_WARDROBE|KITCHEN_CABINETS|BATHROOM_CABINETS|BLINDEX_BOX|GAS_SHOWER|EMPLOYEE_DEPENDENCY|LARGE_KITCHEN|LARGE_WINDOW|INTERCOM|LAVABO|PLANNED_FURNITURE|REVERSIBLE_ROOM|LARGE_ROOM|SEA_VIEW|CLOSET|AIR_CONDITIONING|PETS_ALLOWED;-22.938688;RENTAL;Zona Sul;False;Apartamento para alugar em;006674-J-RJ;11.000;0;-43.171037;False;USED;GOOGLE;UNIT;1;False;MMLOCRUIB;True;Rio de Janeiro;RANGE_INTERPOLATED;False;26657054;Alugar;BR;STREET;d48a87ca-31d9-72ab-1ff6-bc503b63e51b;/imovel/aluguel-apartamento-5-quartos-flamengo-zona-sul-rio-de-janeiro-rj-500m2-id-2464408671/;GRUPOZAP;2464408671;RENTAL;ALL;Rio de Janeiro;VALID_STREET;mês;17.438;11.000;apartamentos;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
superPremium;LAGO RIO IMOBILIARIA LTDA.;410;410;LINDA COBERTURA DUPLEX, FRENTE AO MAR - RECREIO DOS BANDEIRANTES;Linda cobertura duplex, frente ao mar, com 410m2 no Recreio dos Bandeirantes. Composta por - 1° andar: varanda de frente pro mar, um salão, lavabo, copa-cozinha, despensa, corredor, 03 suítes e uma varanda frente pra Rua Nereu Ramos que pega duas suítes. 2° andar: varandão com churrasqueira, piscina, sala íntima, lavanderia com banheiro de serviço e duas suítes bem amplas, sendo uma máster com hidromassagem. Sol manhã e tarde. Possuí 03 vagas na garagem. <br>** Valores aproximados de condomínio e IPTU. <br>Nos siga nas redes sociais e acompanhe todas as oportunidades e notícias do mercado imobiliário. <br>Instagram: @lagorioimoveis <br>Twitter:@lagorioimoveis <br>Facebook: lagorioimoveis <br>Tiktok: lagorioimoveis <br>YouTube: Lago Rio Imóveis <br>e-mail:;2023-01-03T20:37:22.654Z;2023-05-15T13:01:18.308Z;2;3;22795008;Avenida Lúcio Costa;Recreio Dos Bandeirantes;17296;5;6;5;3.500.000;2.005;2.685;SUPER_PREMIUM;APARTMENT;PENTHOUSE|DUPLEX;RESIDENTIAL;SECURITY_CAMERA|SERVICE_ENTRANCE|GUEST_PARKING|WHIRLPOOL|ADULT_POOL|PATROL|ALARM_SYSTEM|WATCHMAN|BARBECUE_GRILL|GOURMET_SPACE|POOL|BICYCLES_PLACE|DISABLED_ACCESS|ELEVATOR|LAUNDRY|GATED_COMMUNITY|ELECTRONIC_GATE|CONCIERGE_24H|NEAR_ACCESS_ROADS|NEAR_SCHOOL|NEAR_HOSPITAL|NEAR_SHOPPING_CENTER|RECEPTION|NEAR_PUBLIC_TRANSPORT|SECURITY_24_HOURS|BALCONY|INTEGRATED_ENVIRONMENTS|SERVICE_AREA|BUILTIN_WARDROBE|KITCHEN_CABINETS|BATHROOM_CABINETS|BATHTUB|SERVICE_BATHROOM|BLINDEX_BOX|BARBECUE_BALCONY|GAS_SHOWER|STAIR|LAVABO|PORCELAIN|DINNER_ROOM|LARGE_ROOM|PETS_ALLOWED|AIR_CONDITIONING|GOURMET_BALCONY;-23.026429;SALE_RENTAL;Zona Oeste;False;Cobertura para comprar e alugar em;007352-J-RJ;3.500.000;3;-43.462954;False;USED;GOOGLE;UNIT;2;False;LRI2075;True;Rio de Janeiro;ROOFTOP;True;;Comprar/Alugar;BR;STREET;1112532d-08f0-670c-c195-24ce8c82075f;/imovel/venda-cobertura-5-quartos-com-piscina-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-410m2-id-2603207138/;GRUPOZAP;2603207138;SALE;ALL;Rio de Janeiro;VALID_STREET;mês;22.685;20.000;apartamentos;True;False;False;False;True;False;False;False;True;False;False;False;False;False;True;False;False
superPremium;HOM3 IMOBILIÁRIA;307;307;Apartamento Duplex, 307 m² - venda por 4.300.000,00 ou aluguel por 22.405.418,80/mês - Penínsu;PENINSULA BERNINI<br><br>Belíssimo apartamento com pé direito duplo, 307m² e 5 suítes, sala em 3 ambientes, finamente decorado com dependência completa e quatro vagas na garagem + box.<br><br>Armários da cozinha FAVO e cômodos ORNARE. Escada toda em Crema marfil e split em todos os cômodos.<br><br>Agende agora uma visita<br>Hom3 Imobiliária<br><br>Código do Imóvel - AD0038 -;2023-04-11T01:16:18.935Z;2023-05-16T18:11:22.008Z;;4;22776070;;Peninsula;;5;6;5;4.300.000;1.051;4.368;SUPER_PREMIUM;APARTMENT;;RESIDENTIAL;GATED_COMMUNITY|ELEVATOR|INTERCOM|FURNISHED|POOL|SPORTS_COURT|HOME_OFFICE|SAUNA;;RENTAL_SALE;Bairros;False;Apartamento para alugar e comprar em;7836-J-RJ;22.500;0;;False;USED;;UNIT;0;False;AD0038;True;Rio de Janeiro;RANGE_INTERPOLATED;True;;Alugar/Comprar;BR;STREET;5c96e138-2757-05b6-34ea-6ac3d7b5f548;/imovel/venda-apartamento-5-quartos-mobiliado-peninsula-rio-de-janeiro-rj-307m2-id-2625263952/;GRUPOZAP;2625263952;RENTAL;NEIGHBORHOOD;Rio de Janeiro;VALID_STREET;mês;26.868;22.500;apartamentos;True;True;False;False;False;False;False;True;False;False;False;False;False;True;False;False;False
;Patricia Cogiani;370;410;Oportunidade Cobertura Duplex para venda 370 m2 5 quartos de frente para o Mar na Praia do Recreio;Excelente oportunidade de morar contemplando a vista exuberante do Mar no Recreio dos Bandeirantes nesta Cobertura Duplex prontinha para você morar.<br>No primeiro andar temos uma varanda de frente pro mar, um salão, lavabo, copa-cozinha, dispensa, corredor, 3 suítes e uma varanda frente pra Rua Nereu Ramos que pega duas suítes.<br>No segundo andar temos varandão com churrasqueira, piscina, sala íntima, lavanderia com banheiro de serviço e duas suítes bem amplas, sendo uma master com hidromassagem.<br>Vamos agendar sua visita!;2023-02-26T20:29:44.554Z;2023-05-12T01:03:57.011Z;;3;22795008;Avenida Lúcio Costa;Recreio Dos Bandeirantes;1;5;7;5;3.500.000;1.700;2.600;PREMIERE_2;APARTMENT;PENTHOUSE|DUPLEX;RESIDENTIAL;ELEVATOR|ELECTRONIC_GATE|PRIVATE_POOL|WHIRLPOOL|BUILTIN_WARDROBE|KITCHEN_CABINETS|BATHROOM_CABINETS|PANTRY|LAVABO|COPA|GAS_SHOWER|PETS_ALLOWED;-23.025366;SALE_RENTAL;Zona Oeste;False;Cobertura para comprar e alugar em;69820-F-RJ;3.500.000;3;-43.458119;False;USED;GOOGLE;UNIT;0;False;PL00012;True;Rio de Janeiro;RANGE_INTERPOLATED;True;;Comprar/Alugar;BR;STREET;afe0b463-0ca5-738e-143d-fb8e50388adb;/imovel/venda-cobertura-5-quartos-com-elevador-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-370m2-id-2615228225/;GRUPOZAP;2615228225;SALE;ALL;Rio de Janeiro;VALID_STREET;mês;22.600;20.000;apartamentos;True;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;MICHELLE LEAL PETERZ;410;410;Cobertura frente Mar Lúcio Costa 5 suítes Aluguel ou venda;✅localização:<br>Av Lúcio Costa Recreio<br>*FRENTÃO MAR* 🌊<br><br>✅Quantos quartos:<br>5 suítes (sendo uma master com hidromassagem) <br><br>✅Metragem:<br>400m2<br><br>✅Vaga de garagem:<br>3 vagas de garagem <br><br>✅Quantos por andar:<br>Duplex: <br>🔴 3 suítes no primeiro e 2 suítes no segundo andar<br><br>✅6 apartamentos no edifício<br><br>✅Sol manhã e da tarde <br><br>✅R$2.600, Valor de condomínio <br><br>✅R$17.000,Valor do IPTU anual<br><br>✅Valor do apartamento<br>R$3.500.000,00;2023-05-15T10:49:13.780Z;2023-05-17T08:43:54.513Z;3;;22795009;Avenida Lúcio Costa;Recreio Dos Bandeirantes;;5;6;5;3.500.000;2.000;2.600;STANDARD;APARTMENT;PENTHOUSE|DUPLEX;RESIDENTIAL;RECEPTION|SECURITY_CAMERA|GARDEN|DISABLED_ACCESS|ELEVATOR|ELECTRONIC_GATE|NEAR_ACCESS_ROADS|NEAR_HOSPITAL|NEAR_PUBLIC_TRANSPORT|NEAR_SCHOOL|BALCONY|SOUNDPROOFING|PETS_ALLOWED|AIR_CONDITIONING|CLOSET|GOURMET_BALCONY;;SALE_RENTAL;Zona Oeste;False;Cobertura para comprar e alugar em;;3.500.000;3;;False;USED;;UNIT;2;False;Cobertura Lúcio Costa;True;Rio de Janeiro;RANGE_INTERPOLATED;True;;Comprar/Alugar;BR;STREET;420ca0b2-6efd-480a-ef72-6ba1d2c899d0;/imovel/venda-cobertura-5-quartos-recreio-dos-bandeirantes-zona-oeste-rio-de-janeiro-rj-410m2-id-2632411156/;GRUPOZAP;2632411156;SALE;STREET;Rio de Janeiro;VALID_STREET;mês;22.600;20.000;apartamentos;False;False;False;True;False;False;False;False;False;True;False;False;False;False;False;False;False
;ZIMOBI IMÓVEIS;210;210;RIO DE JANEIRO - Padrão - Quintino Bocaiuva;Código Zimobi: 27656<br>Aluguel: 2.500,00 / mês<br>IPTU: 700,00 / mês<br>Total: 3.200,00 / mês<br><br>Aluguel de apto na rua cupertino, 479 - quintino bocaiúvas com 210m2, sendo 105m2 de salas, banheiro, cozinha e lavanderia e mais 105m2 de cobertura.<br>Ótima localização, cerca de 50 metros da av. dom helder camara.<br><br>Ideal para quem quer montar uma academia ou escritório comercial, mas atende para apto residencial.<br>Inclusive para compra.;2023-05-14T10:48:47.443Z;2023-05-14T10:48:49.458Z;;1;21380150;Rua Cupertino;Quintino Bocaiúva;;;1;5;;700;;STANDARD;APARTMENT;;RESIDENTIAL;SERVICE_AREA;;RENTAL;Zona Norte;False;Apartamento para alugar em;28814-F-PR;2.500;0;;False;USED;;UNIT;0;False;27656;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;6fab5747-fe0a-b830-82eb-617cfeac58fa;/imovel/aluguel-apartamento-5-quartos-com-area-de-servico-quintino-bocaiuva-zona-norte-rio-de-janeiro-rj-210m2-id-2632276570/;GRUPOZAP;2632276570;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;;2.500;apartamentos;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;QuintoAndar Aluguel;90;90;Apartamento para Aluguel - Centro, 5 Quartos, 90 m2;Apartamento para Aluguel - Centro, 5 Quartos, 90 m2. Sobre o imóvel: Lindo sobrado clássico, tombado pelo patrimônio cultural, com 4 quartos sendo 3 com ar condicionado, sala, dois banheiros e ante-sala. Imóvel misto ideal para trabalhar e morar, no coração do Rio de Janeiro em uma rua silencioso, próximo ao São Bento, Porto maravilha e distrito naval, vasto comércio, metrô e ponto de ônibus próximo.<br><br>Valores:<br>- Aluguel: 3000<br>- Condomínio: 0<br>- IPTU: 0<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-RJ J7575;2023-05-12T05:36:51.278Z;2023-05-12T17:40:52.080Z;;0;20090030;Rua Dom Gerardo;Centro;;0;2;5;;;;STANDARD;APARTMENT;;RESIDENTIAL;AIR_CONDITIONING|PETS_ALLOWED;;RENTAL;Zona Central;False;Apartamento para alugar em;24344-J-SP;3.000;0;;False;USED;;UNIT;0;False;893029784;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-apartamento-5-quartos-com-ar-condicionado-centro-zona-central-rio-de-janeiro-rj-90m2-id-2631837794/;GRUPOZAP;2631837794;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;;3.000;apartamentos;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;LM Consultória Imobiliária;156;156;Apartamento para Locação em Barra Mansa, Centro, 5 dormitórios, 1 suíte, 3 banheiros;Apartamento para Locação no bairro Centro, localizado na cidade de Barra Mansa / RJ. <br> <br> - 5 dormitórios, sendo 1 suíte <br> - 3 banheiros <br> - Despensa com banheiro <br> - Área de serviço <br> - Não possui garagem <br> - 1 apartamento por andar <br> - Não possui elevador <br> - Apartamento situado no 2º andar <br> <br> Valor do Imóvel 2.000,00, Valor do Condomínio 215,00. <br> <br> Características: Móveis Planejados em 2 quartos (suíte e quarto frontal). <br> <br> Cômodos: Área de Serviço, Cozinha, Despensa, Suíte, Copa. <br> <br> Proximidades: Bares e Restaurantes, Escola, Farmácia, Supermercado, Hospital, Padaria, Ponto de Ônibus, Posto de gasolina. <br> <br> Segurança: Portaria eletrônica. <br> <br> <br> <br> <br> - Características: Móveis Planejados, Portão Eletrônico, <br> <br> - Cômodos: Área de Serviço, Copa, Cozinha, Despensa, Suíte, <br> <br> - Proximidades: Bares e Restaurantes, Escola, Farmácia, Supermercado, Hospital, Padaria, Ponto de Ônibus, Posto de gasolina, <br> <br> - Segurança: Portaria eletrônica, <br> <br> Observação: - Não possui garagem <br> - 1 apartamento por andar <br> - Não possui elevador <br> - Apartamento situado no 2º andar;2023-05-10T08:03:48.045Z;2023-05-11T08:20:17.252Z;;0;27345310;;Centro;;1;3;5;;;215;STANDARD;APARTMENT;;RESIDENTIAL;GARAGE|KITCHEN|ELEVATOR;;RENTAL;Bairros;False;Apartamento para alugar em;89289-F-RJ;2.000;0;;False;USED;;UNIT;0;False;037_2-2262679;True;Rio de Janeiro;GEOMETRIC_CENTER;False;;Alugar;BR;STREET;dc851e67-cbec-f493-dad9-b5175941275d;/imovel/aluguel-apartamento-5-quartos-centro-barra-mansa-rj-156m2-id-2631353063/;GRUPOZAP;2631353063;RENTAL;NEIGHBORHOOD;Barra Mansa;VALID_STREET;mês;2.215;2.000;apartamentos;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
;QuintoAndar Aluguel;84;84;Apartamento para Aluguel - Irajá, 5 Quartos, 84 m2;Apartamento para Aluguel - Irajá, 5 Quartos, 84 m2. Sobre o imóvel: <br><br>Valores:<br>- Aluguel: 2400<br>- Condomínio: 0<br>- IPTU: 74<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-RJ J7575;2023-02-10T07:28:43.030Z;2023-05-11T17:31:55.322Z;;1;21371220;Rua Alice Freitas;Irajá;;2;3;5;;74;;STANDARD;APARTMENT;;RESIDENTIAL;GARAGE|PETS_ALLOWED;;RENTAL;Zona Norte;False;Apartamento para alugar em;24344-J-SP;2.400;0;;False;USED;;UNIT;0;False;893955525;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-apartamento-5-quartos-iraja-zona-norte-rio-de-janeiro-rj-84m2-id-2611911622/;GRUPOZAP;2611911622;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;;2.400;apartamentos;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False
premium;QuintoAndar Aluguel;147;147;Apartamento para Aluguel - Jacarepaguá, 5 Quartos, 147 m2;Apartamento para Aluguel - Jacarepaguá, 5 Quartos, 147 m2. Sobre o imóvel: pp acompanha<br><br>Valores:<br>- Aluguel: 4000<br>- Condomínio: 2500<br>- IPTU: 292<br><br>Que tal agendar uma visita?<br>Entre em contato pelo formulário. Você receberá uma mensagem por e-mail e WhatsApp com os próximos passos.<br><br>Seu imóvel sem burocracia<br>O QuintoAndar revolucionou o jeito de alugar e comprar imóveis: rápido, fácil, online, sem fiador e o melhor, sem burocracia. Conheça esse e outros imóveis no site do QuintoAndar. CRECI-RJ J7575;2023-05-10T05:16:08.876Z;2023-05-11T05:27:18.662Z;;2;22711000;Rua Brandão Monteiro;Jacarepaguá;;1;5;5;;292;2.500;PREMIUM;APARTMENT;;RESIDENTIAL;GYM|AIR_CONDITIONING|BARBECUE_GRILL|GARAGE|POOL|PLAYGROUND|PARTY_HALL|SAUNA|PETS_ALLOWED;;RENTAL;Zona Oeste;False;Apartamento para alugar em;24344-J-SP;4.000;0;;False;USED;;UNIT;0;False;893297190;True;Rio de Janeiro;ROOFTOP;False;;Alugar;BR;STREET;a8c36aa5-da1c-0c25-7d28-b5e62fed6a80;/imovel/aluguel-apartamento-5-quartos-com-piscina-jacarepagua-zona-oeste-rio-de-janeiro-rj-147m2-id-2631316831/;GRUPOZAP;2631316831;RENTAL;STREET;Rio de Janeiro;VALID_STREET;mês;6.500;4.000;apartamentos;True;True;False;False;True;True;False;False;False;False;False;True;False;False;False;True;False
